# WRITE_FORCE NAME data/force INTERVAL 100 FAZONE WALL; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
        12100      16.0184      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0599131     0.263399    0.0352981   0.00471173  -0.00081403  0.000588633            0            0            0    0.0646249     0.262585    0.0358867
        12200      16.1505      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0596115     0.262324    0.0355164   0.00472112 -0.000815774  0.000592256            0            0            0    0.0643326     0.261508    0.0361086
        12300      16.2827      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0608269     0.265377    0.0353799   0.00471374 -0.000818498  0.000586521            0            0            0    0.0655406     0.264559    0.0359664
        12400      16.4143      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605555     0.264489    0.0353576   0.00472099 -0.000816316  0.000594088            0            0            0    0.0652765     0.263673    0.0359516
        12500      16.5465      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0     0.061684     0.268188    0.0352577    0.0047164 -0.000814092  0.000590521            0            0            0    0.0664004     0.267373    0.0358482
        12600       16.679      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0610103     0.265991    0.0352644    0.0047171 -0.000818899  0.000595185            0            0            0    0.0657274     0.265172    0.0358596
        12700      16.8109      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0623722     0.269675    0.0351675   0.00470756 -0.000816671  0.000592313            0            0            0    0.0670797     0.268858    0.0357598
        12800      16.9429      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0613882     0.267016    0.0351154   0.00470387 -0.000812107  0.000587847            0            0            0    0.0660921     0.266204    0.0357032
        12900       17.074      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605438     0.265061    0.0351959   0.00470134 -0.000815603  0.000584372            0            0            0    0.0652451     0.264245    0.0357802
        13000      17.2056      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0604972     0.264948    0.0347438   0.00469741 -0.000810672  0.000586394            0            0            0    0.0651947     0.264137    0.0353302
        13100      17.3378      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0603461     0.264119    0.0349374   0.00469216 -0.000815816  0.000582874            0            0            0    0.0650383     0.263303    0.0355202
        13200      17.4704      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605377     0.264698    0.0350727   0.00469165 -0.000813799  0.000582004            0            0            0    0.0652294     0.263884    0.0356547
        13300      17.6048      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0607446     0.265673    0.0349947   0.00469211 -0.000811216   0.00058974            0            0            0    0.0654368     0.264862    0.0355844
        13400      17.7389      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0     0.061339     0.267101     0.035098    0.0046795 -0.000805438  0.000590886            0            0            0    0.0660185     0.266295    0.0356888
        13500      17.8727      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0621199     0.269604    0.0349304    0.0046792 -0.000803101  0.000592563            0            0            0    0.0667991     0.268801    0.0355229
        13600      18.0054      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605322     0.264244    0.0353632   0.00468634 -0.000807626  0.000598376            0            0            0    0.0652185     0.263436    0.0359616
        13700      18.1388      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0614979     0.267108    0.0353315   0.00468935 -0.000812438  0.000595137            0            0            0    0.0661872     0.266296    0.0359266
        13800       18.271      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0596423     0.261635    0.0353831   0.00469668  -0.00081584  0.000594212            0            0            0    0.0643389     0.260819    0.0359773
        13900      18.4039      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0597541     0.262083    0.0350802   0.00470983  -0.00081902  0.000599478            0            0            0     0.064464     0.261264    0.0356797
        14000      18.5363      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0608054      0.26508    0.0349551   0.00470421 -0.000817833   0.00059843            0            0            0    0.0655096     0.264262    0.0355535
        14100       18.669      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0611581     0.265895    0.0349971    0.0047037 -0.000817743  0.000605901            0            0            0    0.0658618     0.265078     0.035603
        14200      18.8034      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0613287     0.266923    0.0351952   0.00469413 -0.000813211  0.000604583            0            0            0    0.0660228      0.26611    0.0357998
        14300      18.9373      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0607773     0.264765    0.0352837   0.00469537 -0.000816202  0.000605614            0            0            0    0.0654727     0.263949    0.0358893
        14400      19.0715      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0597704     0.262012    0.0355121   0.00471204 -0.000821719  0.000605866            0            0            0    0.0644825     0.261191     0.036118
        14500      19.2064      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0598562     0.261818    0.0353897   0.00472921 -0.000825439  0.000611211            0            0            0    0.0645854     0.260993     0.036001
        14600      19.3408      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0596266     0.260923    0.0356019   0.00471307 -0.000821238  0.000606104            0            0            0    0.0643397     0.260101     0.036208
        14700      19.4736      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0602579     0.262822    0.0356757    0.0047171 -0.000825214  0.000611436            0            0            0     0.064975     0.261997    0.0362871
        14800      19.6071      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605036     0.263005    0.0355928   0.00471431 -0.000822302  0.000615281            0            0            0    0.0652179     0.262182     0.036208
        14900      19.7408      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0612243     0.265379    0.0354954   0.00470555   -0.0008202  0.000612994            0            0            0    0.0659299     0.264559    0.0361084
        15000      19.8746      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0612564     0.265308    0.0352718   0.00469232 -0.000814012  0.000609532            0            0            0    0.0659487     0.264494    0.0358813
        15100      20.0087      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605488     0.263754    0.0350263   0.00468604 -0.000810201   0.00060932            0            0            0    0.0652348     0.262944    0.0356356
        15200      20.1431      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0598235     0.261496    0.0350614   0.00468495 -0.000811048  0.000605006            0            0            0    0.0645084     0.260685    0.0356664
        15300      20.2763      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0588122     0.258644    0.0349373   0.00468842 -0.000810506  0.000605156            0            0            0    0.0635007     0.257834    0.0355424
        15400      20.4086      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0587135     0.258938     0.034958   0.00468259 -0.000807546  0.000597708            0            0            0    0.0633961      0.25813    0.0355557
        15500      20.5418      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0591485     0.260072    0.0347062   0.00468065 -0.000801838  0.000603599            0            0            0    0.0638292      0.25927    0.0353098
        15600       20.674      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0583891     0.257838    0.0346687   0.00468148 -0.000803688  0.000608591            0            0            0    0.0630706     0.257035    0.0352773
        15700      20.8074      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0597442     0.261945    0.0346229   0.00467244 -0.000805021  0.000601309            0            0            0    0.0644167      0.26114    0.0352242
        15800      20.9414      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0593368     0.260562     0.034578   0.00467374 -0.000806749  0.000603654            0            0            0    0.0640105     0.259755    0.0351817
        15900      21.0747      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0592913     0.260538    0.0348283   0.00467225 -0.000804979  0.000603926            0            0            0    0.0639636     0.259733    0.0354322
        16000      21.2088      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0587091     0.258916    0.0351438   0.00467424 -0.000810393  0.000601771            0            0            0    0.0633833     0.258106    0.0357456
        16100      21.3429      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0583459     0.257678    0.0351443   0.00467183 -0.000803844  0.000598382            0            0            0    0.0630178     0.256874    0.0357426
        16200      21.4765      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0586016     0.258567    0.0351542   0.00467353  -0.00080781  0.000596327            0            0            0    0.0632751      0.25776    0.0357505
        16300       21.611      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0577982     0.256284    0.0349353    0.0046835 -0.000811617  0.000601648            0            0            0    0.0624817     0.255472    0.0355369
        16400      21.7458      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0578941     0.256243    0.0347265   0.00467308 -0.000809284  0.000600402            0            0            0    0.0625672     0.255434    0.0353269
        16500      21.8806      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0586429     0.258156     0.034891    0.0046596 -0.000804671  0.000598736            0            0            0    0.0633025     0.257351    0.0354897
        16600       22.015      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0     0.058238     0.256898    0.0348002   0.00465722  -0.00080219  0.000596784            0            0            0    0.0628953     0.256096     0.035397
        16700      22.1492      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0597212     0.261178    0.0346203   0.00465465 -0.000800106  0.000596185            0            0            0    0.0643758     0.260378    0.0352165
        16800       22.282      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0     0.059224     0.259554    0.0344863   0.00465388  -0.00080007  0.000597971            0            0            0    0.0638779     0.258754    0.0350843
        16900      22.4157      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0596574     0.260655    0.0344321   0.00465285 -0.000796948  0.000594168            0            0            0    0.0643103     0.259858    0.0350262
        17000      22.5482      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0583247     0.257107    0.0343479   0.00465706 -0.000804281    0.0005919            0            0            0    0.0629818     0.256303    0.0349398
        17100      22.6813      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0584332      0.25724    0.0344575   0.00465944 -0.000805846  0.000594176            0            0            0    0.0630927     0.256434    0.0350517
        17200       22.814      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0589447     0.258486    0.0344185   0.00466816 -0.000808959   0.00059753            0            0            0    0.0636129     0.257677     0.035016
        17300      22.9465      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0590061     0.258352     0.034579   0.00466497 -0.000809271  0.000600234            0            0            0    0.0636711     0.257543    0.0351792
        17400      23.0791      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0596793     0.260298    0.0347114   0.00465717 -0.000804177  0.000598269            0            0            0    0.0643364     0.259494    0.0353096
        17500      23.2114      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0598363     0.260918    0.0348197   0.00465461 -0.000801643  0.000599851            0            0            0    0.0644909     0.260116    0.0354196
        17600      23.3442      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0594871      0.25912    0.0349037   0.00465503  -0.00080112  0.000600336            0            0            0    0.0641421     0.258319    0.0355041
        17700      23.4761      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0596656      0.26001    0.0348471   0.00466258   -0.0008061  0.000602139            0            0            0    0.0643282     0.259204    0.0354492
        17800      23.6103      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0590422     0.258176    0.0349347   0.00466742 -0.000808487   0.00060376            0            0            0    0.0637096     0.257368    0.0355385
        17900      23.7438      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0599453     0.260915    0.0349954   0.00466124 -0.000809852   0.00060274            0            0            0    0.0646066     0.260106    0.0355982
        18000      23.8766      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0599539     0.260629    0.0348993    0.0046597 -0.000808869  0.000600334            0            0            0    0.0646136      0.25982    0.0354996
        18100        24.01      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0598289     0.260421    0.0348342   0.00464918 -0.000806182  0.000596923            0            0            0     0.064478     0.259615    0.0354311
        18200      24.1419      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0591517     0.258658    0.0346019    0.0046645 -0.000807462  0.000593285            0            0            0    0.0638162     0.257851    0.0351952
        18300      24.2732      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0583749      0.25666    0.0345008   0.00466648 -0.000808376  0.000594155            0            0            0    0.0630413     0.255852     0.035095
        18400      24.4063      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0597895     0.260484    0.0344044   0.00467064 -0.000813853  0.000594417            0            0            0    0.0644602      0.25967    0.0349988
        18500      24.5384      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0599175     0.260898    0.0344021   0.00466729 -0.000810228    0.0005885            0            0            0    0.0645848     0.260088    0.0349906
        18600      24.6714      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0602902     0.262061    0.0343551   0.00465413 -0.000799773  0.000586823            0            0            0    0.0649443     0.261262    0.0349419
        18700      24.8044      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0605982     0.263206    0.0342571   0.00464759 -0.000802794  0.000588732            0            0            0    0.0652458     0.262403    0.0348458
        18800      24.9368      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0583027     0.257044    0.0341772   0.00466425 -0.000804235  0.000584042            0            0            0    0.0629669      0.25624    0.0347612
        18900      25.0696      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0     0.057729     0.255639    0.0341111   0.00467979 -0.000810904   0.00058117            0            0            0    0.0624088     0.254828    0.0346923
        19000      25.2016      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0582232      0.25701    0.0341038   0.00468124 -0.000810542  0.000581469            0            0            0    0.0629044       0.2562    0.0346852
        19100      25.3336      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0587828     0.259067     0.034159   0.00467691 -0.000806897  0.000577757            0            0            0    0.0634597      0.25826    0.0347367
        19200      25.4666      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0594906     0.260992    0.0342546   0.00467184 -0.000804673  0.000579309            0            0            0    0.0641624     0.260188    0.0348339
        19300       25.602      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0597037     0.261188    0.0342673   0.00466718 -0.000800059  0.000581287            0            0            0    0.0643709     0.260388    0.0348486
        19400      25.7378      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0595566     0.261221    0.0343557   0.00465132 -0.000797042  0.000582295            0            0            0     0.064208     0.260424     0.034938
        19500       25.873      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0592501     0.260509     0.034165   0.00465511 -0.000795237  0.000588098            0            0            0    0.0639052     0.259713    0.0347531
        19600      26.0057      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0601702     0.263074    0.0342724   0.00465818 -0.000799551   0.00058886            0            0            0    0.0648283     0.262274    0.0348613
        19700      26.1382      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0595439       0.2613    0.0343871   0.00467549 -0.000807268  0.000587849            0            0            0    0.0642194     0.260493    0.0349749
        19800      26.2699      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0591451     0.260489    0.0344568   0.00468226 -0.000807873  0.000585256            0            0            0    0.0638273     0.259681    0.0350421
        19900      26.4011      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0585885     0.258883    0.0346305   0.00469697 -0.000813331  0.000587942            0            0            0    0.0632854      0.25807    0.0352184
        20000      26.5335      1.52608  3.59088e-16  1.16573e-15   -0.0818834            0            0            0    0.0598151     0.262104    0.0347738   0.00468606 -0.000811902   0.00058596            0            0            0    0.0645011     0.261292    0.0353598
