# WRITE_FORCE NAME data/force INTERVAL 100 FAZONE WALL; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
         1700      1.47669      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0502373     0.224463    0.0142452    0.0053926 -0.000343388  0.000674709            0            0            0    0.0556299      0.22412      0.01492
         1800      1.55564      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0695359     0.289188    0.0140563   0.00536395 -0.000326563  0.000675557            0            0            0    0.0748998     0.288861    0.0147318
         1900      1.63442      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0734799     0.299746    0.0133761   0.00534763 -0.000334114  0.000678885            0            0            0    0.0788276     0.299412     0.014055
         2000      1.71298      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.074606     0.302015    0.0140317   0.00536369 -0.000322097  0.000678583            0            0            0    0.0799697     0.301693    0.0147103
         2100      1.79164      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0608938     0.250725    0.0139977    0.0053734 -0.000332053  0.000678044            0            0            0    0.0662672     0.250393    0.0146757
         2200      1.87102      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0861005     0.347671    0.0146608   0.00538327  -0.00029406  0.000684741            0            0            0    0.0914837     0.347377    0.0153455
         2300      1.94873      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0558028     0.242975    0.0137922   0.00536886   -0.0003449  0.000681369            0            0            0    0.0611717     0.242631    0.0144736
         2400      2.02673      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0687817     0.286311    0.0130106   0.00539617 -0.000303171  0.000697784            0            0            0    0.0741779     0.286008    0.0137084
         2500      2.10338      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.059334     0.255071    0.0140059   0.00537338 -0.000338723  0.000707086            0            0            0    0.0647074     0.254732     0.014713
         2600       2.1808      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0665209     0.279972     0.013856    0.0054038 -0.000320317  0.000717056            0            0            0    0.0719247     0.279652    0.0145731
         2700      2.25802      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0703519     0.289434     0.014237   0.00537861 -0.000327758  0.000716008            0            0            0    0.0757305     0.289106     0.014953
         2800        2.334      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0707453     0.297434    0.0139167     0.005398 -0.000328616  0.000713751            0            0            0    0.0761433     0.297105    0.0146304
         2900      2.40988      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0578958     0.247393    0.0130518   0.00539441 -0.000342515  0.000705186            0            0            0    0.0632902     0.247051     0.013757
         3000      2.48658      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.080422     0.328564    0.0130709   0.00538405 -0.000331856   0.00070415            0            0            0     0.085806     0.328232    0.0137751
         3100      2.56295      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0584476     0.257474    0.0137327   0.00538984  -0.00033736  0.000703533            0            0            0    0.0638374     0.257136    0.0144363
         3200      2.63936      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0681152     0.280817    0.0130491   0.00538564 -0.000348175  0.000708283            0            0            0    0.0735008     0.280468    0.0137574
         3300      2.71571      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0653693     0.275363    0.0128167   0.00538882 -0.000330664  0.000716193            0            0            0    0.0707581     0.275032    0.0135329
         3400      2.79205      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0744687     0.305742    0.0135769   0.00537755 -0.000311761  0.000715119            0            0            0    0.0798463      0.30543     0.014292
         3500      2.86848      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0561406     0.243938    0.0139233   0.00539618 -0.000329878  0.000716248            0            0            0    0.0615368     0.243608    0.0146395
         3600      2.94338      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0722885     0.300801    0.0130286   0.00540393 -0.000320086  0.000712282            0            0            0    0.0776924     0.300481    0.0137409
         3700      3.01723      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0688894     0.289979    0.0131791   0.00541139 -0.000317161  0.000706055            0            0            0    0.0743008     0.289662    0.0138851
         3800      3.09127      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0577756     0.251984    0.0131965   0.00537857 -0.000335172  0.000699548            0            0            0    0.0631542     0.251649     0.013896
         3900      3.16686      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0668401     0.282172    0.0122898    0.0053834 -0.000320367  0.000696719            0            0            0    0.0722235     0.281852    0.0129865
         4000      3.24363      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0668045      0.28459    0.0126523   0.00538532 -0.000335979  0.000696158            0            0            0    0.0721899     0.284254    0.0133485
         4100      3.32024      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0600762     0.257924    0.0121503   0.00540254 -0.000335176  0.000697844            0            0            0    0.0654787     0.257588    0.0128482
         4200      3.39594      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0712037     0.297935    0.0116447   0.00540454 -0.000322759  0.000703665            0            0            0    0.0766083     0.297613    0.0123484
         4300      3.47163      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0644685      0.27642    0.0127493   0.00538388 -0.000332363  0.000698743            0            0            0    0.0698524     0.276088    0.0134481
         4400      3.54758      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0628376     0.268993    0.0122423   0.00539209 -0.000324924  0.000697934            0            0            0    0.0682296     0.268668    0.0129403
         4500       3.6232      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649156     0.276797    0.0117099   0.00539358 -0.000314452  0.000696643            0            0            0    0.0703092     0.276483    0.0124065
         4600      3.69878      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0676658     0.285945    0.0122723   0.00539578 -0.000311135  0.000694492            0            0            0    0.0730616     0.285634    0.0129668
         4700      3.77503      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0616195     0.265261    0.0126102   0.00536744 -0.000335607  0.000693383            0            0            0     0.066987     0.264925    0.0133036
         4800      3.85156      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0707295     0.296056    0.0116794   0.00537951 -0.000310937  0.000690931            0            0            0     0.076109     0.295745    0.0123703
         4900      3.92887      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0637441     0.270637    0.0116457   0.00536976 -0.000330452  0.000693658            0            0            0    0.0691139     0.270306    0.0123394
         5000      4.00552      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.067936      0.28617    0.0115856   0.00536898 -0.000313166  0.000698812            0            0            0     0.073305     0.285857    0.0122844
         5100       4.0831      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0632897     0.271267    0.0118137   0.00537779 -0.000306137  0.000693385            0            0            0    0.0686675     0.270961    0.0125071
         5200      4.16061      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.066827     0.285545    0.0126948   0.00538482 -0.000298343  0.000685574            0            0            0    0.0722118     0.285247    0.0133804
         5300      4.23845      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0628542     0.267697    0.0121281    0.0053605  -0.00032354  0.000676027            0            0            0    0.0682147     0.267373    0.0128041
         5400      4.31716      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.071794     0.302873    0.0114995   0.00538866 -0.000288185  0.000680368            0            0            0    0.0771827     0.302584    0.0121799
         5500      4.39538      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0609872     0.263336     0.011974   0.00538076 -0.000314917  0.000673665            0            0            0     0.066368     0.263021    0.0126476
         5600      4.47304      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0661793     0.282363    0.0123524   0.00538089 -0.000309608  0.000668577            0            0            0    0.0715602     0.282054     0.013021
         5700      4.55213      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0637975     0.271601    0.0118422   0.00536318 -0.000319381  0.000669703            0            0            0    0.0691607     0.271282    0.0125119
         5800      4.63127      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0702151     0.292492    0.0113692    0.0053547 -0.000306658  0.000673065            0            0            0    0.0755698     0.292185    0.0120423
         5900      4.70973      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0626023     0.266096    0.0118502   0.00533203 -0.000323109  0.000676638            0            0            0    0.0679343     0.265773    0.0125268
         6000       4.7893      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0677464     0.287155    0.0119974   0.00534985 -0.000296863  0.000673796            0            0            0    0.0730963     0.286858    0.0126712
         6100      4.86804      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.063126     0.268978    0.0121585   0.00534461 -0.000313412  0.000666427            0            0            0    0.0684706     0.268665     0.012825
         6200      4.94686      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0673724     0.287246    0.0120224   0.00535661 -0.000306127  0.000663636            0            0            0     0.072729      0.28694     0.012686
         6300      5.02687      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0604791     0.261317    0.0122988   0.00536368 -0.000326325  0.000663139            0            0            0    0.0658428      0.26099    0.0129619
         6400      5.10919      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0653165     0.279626    0.0120763   0.00536802 -0.000321195   0.00066232            0            0            0    0.0706845     0.279305    0.0127387
         6500      5.18932      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0653489     0.278723    0.0120329   0.00535765 -0.000324466   0.00066119            0            0            0    0.0707066     0.278398    0.0126941
         6600      5.26924      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0626425     0.270412    0.0122042   0.00536514 -0.000322792  0.000663284            0            0            0    0.0680076     0.270089    0.0128675
         6700       5.3477      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0654308     0.279238    0.0119598   0.00535807 -0.000338091  0.000654767            0            0            0    0.0707888     0.278899    0.0126145
         6800      5.42751      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0670508     0.285127    0.0121628   0.00537824 -0.000319929  0.000652586            0            0            0     0.072429     0.284807    0.0128154
         6900      5.50716      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0634439     0.270956    0.0123449   0.00537297 -0.000326181  0.000648847            0            0            0    0.0688169      0.27063    0.0129938
         7000       5.5864      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0654075     0.277367    0.0128686    0.0053659 -0.000337619  0.000649982            0            0            0    0.0707734     0.277029    0.0135186
         7100      5.66667      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0674891      0.28507     0.012157   0.00535833 -0.000335034  0.000641844            0            0            0    0.0728474     0.284735    0.0127988
         7200      5.74862      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0636109     0.268396    0.0122324   0.00533496  -0.00033834  0.000647602            0            0            0    0.0689459     0.268057    0.0128801
         7300      5.82984      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0671833      0.28222    0.0124763   0.00532181  -0.00033029  0.000642062            0            0            0    0.0725052      0.28189    0.0131184
         7400      5.91196      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065477     0.277196    0.0125273     0.005324 -0.000328317  0.000636313            0            0            0     0.070801     0.276868    0.0131636
         7500      5.99465      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0647787     0.277059    0.0125277   0.00533871 -0.000320743  0.000629679            0            0            0    0.0701175     0.276739    0.0131574
         7600      6.07769      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0636952     0.274692    0.0125599   0.00533656 -0.000338041  0.000615582            0            0            0    0.0690317     0.274354    0.0131754
         7700      6.16022      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0628335     0.271753    0.0131843   0.00535163 -0.000330447  0.000608179            0            0            0    0.0681852     0.271423    0.0137925
         7800        6.244      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0665336     0.282047    0.0129138   0.00534061 -0.000341826  0.000599013            0            0            0    0.0718742     0.281705    0.0135128
         7900      6.32771      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0642794     0.272547    0.0126983   0.00536407 -0.000338529  0.000600393            0            0            0    0.0696435     0.272208    0.0132987
         8000      6.41203      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.066496     0.280082    0.0124878   0.00535204 -0.000351575  0.000607933            0            0            0     0.071848     0.279731    0.0130957
         8100      6.49552      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.064516     0.275137     0.013083   0.00535189 -0.000345247  0.000596725            0            0            0    0.0698679     0.274792    0.0136797
         8200      6.57855      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0671014     0.285089    0.0137214   0.00534239 -0.000347316  0.000591567            0            0            0    0.0724438     0.284742    0.0143129
         8300       6.6636      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0605604     0.261207    0.0133399   0.00535634 -0.000357792  0.000591542            0            0            0    0.0659167     0.260849    0.0139315
         8400      6.74948      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0683288     0.289896    0.0134751    0.0053605 -0.000347141  0.000611475            0            0            0    0.0736893     0.289549    0.0140866
         8500      6.83478      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0623651     0.267043    0.0133836   0.00534743 -0.000355296  0.000599265            0            0            0    0.0677126     0.266687    0.0139829
         8600      6.91825      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0674387     0.284519    0.0133125   0.00533259 -0.000346466  0.000586425            0            0            0    0.0727713     0.284173    0.0138989
         8700      7.00169      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0640815     0.273363    0.0130343   0.00534103 -0.000348445  0.000586245            0            0            0    0.0694225     0.273015    0.0136205
         8800      7.08603      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0630616     0.270422    0.0126662   0.00534533 -0.000334279  0.000604204            0            0            0    0.0684069     0.270088    0.0132704
         8900      7.16899      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0653755      0.27737    0.0125092   0.00533348 -0.000340947  0.000606937            0            0            0     0.070709     0.277029    0.0131162
         9000      7.25176      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0657068     0.279832    0.0122375   0.00536185 -0.000326663  0.000612476            0            0            0    0.0710687     0.279506      0.01285
         9100      7.33372      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.063614     0.272183    0.0122345    0.0053559 -0.000338222  0.000611817            0            0            0    0.0689699     0.271845    0.0128463
         9200      7.41643      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0644925     0.276351    0.0125657   0.00534968 -0.000319506  0.000617559            0            0            0    0.0698421     0.276031    0.0131833
         9300      7.49972      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.066889     0.282761    0.0128838   0.00533346 -0.000315511  0.000628226            0            0            0    0.0722225     0.282445    0.0135121
         9400      7.58324      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.064534     0.273849     0.012963   0.00533752 -0.000318735  0.000637022            0            0            0    0.0698715      0.27353       0.0136
         9500      7.66675      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0657649     0.278444    0.0136154   0.00534541 -0.000325618  0.000633876            0            0            0    0.0711103     0.278118    0.0142492
         9600      7.75323      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0656266     0.275426      0.01342   0.00534454 -0.000327964  0.000629971            0            0            0    0.0709711     0.275098    0.0140499
         9700      7.84103      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0667418     0.279903    0.0132159    0.0053398 -0.000325768  0.000627441            0            0            0    0.0720816     0.279577    0.0138434
         9800       7.9275      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0663018     0.278077    0.0131104   0.00533078 -0.000319121  0.000626404            0            0            0    0.0716326     0.277758    0.0137368
         9900      8.01148      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0660574     0.277229    0.0129504   0.00532908 -0.000325433  0.000626534            0            0            0    0.0713864     0.276903    0.0135769
        10000      8.09532      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0684679     0.285425    0.0130153   0.00532471 -0.000319857  0.000618837            0            0            0    0.0737926     0.285105    0.0136342
        10100      8.17957      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0650301     0.273478    0.0132035   0.00530802 -0.000317734  0.000610978            0            0            0    0.0703381      0.27316    0.0138145
        10200      8.26646      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0671079     0.282606    0.0131005   0.00530654 -0.000313678  0.000608871            0            0            0    0.0724145     0.282292    0.0137094
        10300      8.35289      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0638842      0.27441    0.0135405   0.00533014 -0.000324548  0.000613844            0            0            0    0.0692143     0.274086    0.0141543
        10400      8.43769      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0651255     0.277083    0.0132681   0.00534539 -0.000327703  0.000616972            0            0            0    0.0704709     0.276755    0.0138851
        10500       8.5232      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0676096     0.283252    0.0127344   0.00534148 -0.000326645  0.000618956            0            0            0    0.0729511     0.282925    0.0133534
        10600      8.60783      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0646362     0.272383    0.0123794   0.00534985 -0.000313431   0.00062656            0            0            0    0.0699861     0.272069     0.013006
        10700      8.69026      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0655804     0.276483    0.0127931   0.00534478 -0.000322261   0.00063958            0            0            0    0.0709252      0.27616    0.0134327
        10800      8.77109      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0631248     0.270997    0.0122825   0.00536151 -0.000318757  0.000654946            0            0            0    0.0684864     0.270679    0.0129375
        10900      8.85231      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0642721      0.27614    0.0123421   0.00536657 -0.000323728  0.000651459            0            0            0    0.0696386     0.275817    0.0129936
        11000      8.93322      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0619784     0.269457     0.012867   0.00537183 -0.000327398  0.000648892            0            0            0    0.0673502     0.269129    0.0135159
        11100      9.01389      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0641773     0.276296    0.0128943   0.00536535 -0.000330312   0.00065125            0            0            0    0.0695426     0.275966    0.0135456
        11200      9.09583      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0619891     0.267378    0.0126312   0.00535027 -0.000326807  0.000658345            0            0            0    0.0673394     0.267051    0.0132896
        11300      9.18055      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0661956     0.281787    0.0124461   0.00533576 -0.000317587  0.000668047            0            0            0    0.0715314      0.28147    0.0131141
        11400      9.26443      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0640666     0.271743    0.0117214   0.00532776 -0.000313992  0.000668992            0            0            0    0.0693943     0.271429    0.0123904
        11500      9.34622      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0678179     0.284784    0.0118001   0.00532387 -0.000310223  0.000664199            0            0            0    0.0731418     0.284474    0.0124643
        11600      9.42859      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0657271     0.277513    0.0120411    0.0053282 -0.000312143  0.000666784            0            0            0    0.0710553     0.277201    0.0127079
        11700      9.51061      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0652357     0.277093    0.0117375   0.00534478 -0.000308359  0.000664436            0            0            0    0.0705805     0.276784    0.0124019
        11800      9.59288      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065279     0.277162    0.0118662    0.0053413 -0.000318726  0.000658906            0            0            0    0.0706203     0.276843    0.0125251
        11900      9.67628      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0660236     0.280117    0.0121398   0.00533454 -0.000315303  0.000649534            0            0            0    0.0713582     0.279802    0.0127893
        12000      9.75797      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0642043     0.272732    0.0118174   0.00534656 -0.000323354  0.000652059            0            0            0    0.0695509     0.272408    0.0124695
        12100      9.83927      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0      0.06632     0.280549    0.0119524   0.00536675 -0.000315476  0.000663978            0            0            0    0.0716867     0.280234    0.0126164
        12200      9.92282      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0661142     0.280069    0.0117538   0.00536792 -0.000311328  0.000654552            0            0            0    0.0714821     0.279758    0.0124084
        12300      10.0062      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0646606     0.274901    0.0120276   0.00536543 -0.000315987  0.000635777            0            0            0     0.070026     0.274585    0.0126634
        12400        10.09      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0661911     0.279842    0.0123525   0.00536318  -0.00032111  0.000625424            0            0            0    0.0715542     0.279521     0.012978
        12500      10.1731      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0648292     0.274753    0.0123741   0.00535534 -0.000320706  0.000626318            0            0            0    0.0701845     0.274432    0.0130004
        12600      10.2562      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0648644     0.276212    0.0131064   0.00534694 -0.000321125   0.00063134            0            0            0    0.0702113     0.275891    0.0137377
        12700      10.3398      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065317     0.277432    0.0127726   0.00534647 -0.000317643  0.000632062            0            0            0    0.0706635     0.277114    0.0134047
        12800      10.4246      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649635     0.275326    0.0127535   0.00535942 -0.000314134  0.000642051            0            0            0    0.0703229     0.275012    0.0133956
