# WRITE_FORCE NAME data/force INTERVAL 100 FAZONE WALL; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
          100     0.210648      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0903218     0.266719    0.0344577   0.00578876  -0.00176029  0.000293672            0            0            0    0.0961105     0.264959    0.0347514
          200     0.348193      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0741136     0.254565    0.0378795   0.00492605  -0.00167729  0.000265754            0            0            0    0.0790397     0.252887    0.0381453
          300     0.470816      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0790303     0.291481    0.0276885   0.00456459  -0.00161426  0.000267762            0            0            0    0.0835948     0.289867    0.0279562
          400     0.600953      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.035968     0.153544    0.0495142   0.00433123  -0.00150706  0.000221271            0            0            0    0.0402992     0.152037    0.0497355
          500     0.735105      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.080394     0.255073    0.0405992   0.00418539  -0.00146279  0.000168907            0            0            0    0.0845794      0.25361    0.0407681
          600     0.875594      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0715967     0.250409    0.0495937   0.00407171  -0.00141043   0.00015867            0            0            0    0.0756684     0.248998    0.0497523
          700      1.00631      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0608411     0.200644    0.0486927   0.00401095  -0.00137737  0.000103712            0            0            0    0.0648521     0.199266    0.0487964
          800      1.14421      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0466356     0.167236    0.0468773   0.00402001  -0.00139521  8.73026e-05            0            0            0    0.0506556     0.165841    0.0469646
          900      1.28438      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0494881     0.171891    0.0472267   0.00394482  -0.00138712   9.6483e-05            0            0            0    0.0534329     0.170504    0.0473232
         1000      1.43293      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.106536     0.339912    0.0474101   0.00392294   -0.0013526  0.000207208            0            0            0     0.110459     0.338559    0.0476173
         1100       1.5803      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0647458     0.215546    0.0496616   0.00387777   -0.0013511  0.000251634            0            0            0    0.0686236     0.214195    0.0499132
         1200      1.73195      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0862897     0.271835    0.0477004   0.00385582  -0.00136034  0.000282617            0            0            0    0.0901455     0.270475     0.047983
         1300      1.88262      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.121445     0.377569    0.0489997   0.00384325   -0.0013444  0.000352119            0            0            0     0.125288     0.376225    0.0493518
         1400      2.03228      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0916621     0.284475    0.0512042   0.00387181  -0.00135966  0.000497373            0            0            0    0.0955339     0.283115    0.0517016
         1500      2.18158      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0925848     0.282244    0.0506539   0.00390784  -0.00138642  0.000544527            0            0            0    0.0964926     0.280858    0.0511985
         1600      2.32741      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0869859     0.265537    0.0476727   0.00395715  -0.00140484  0.000504181            0            0            0    0.0909431     0.264133    0.0481769
         1700      2.47657      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.102403     0.317562    0.0479066   0.00397266  -0.00143038   0.00046969            0            0            0     0.106376     0.316132    0.0483763
         1800      2.62723      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0940047     0.277994    0.0538358   0.00394176  -0.00143454   0.00042282            0            0            0    0.0979465     0.276559    0.0542587
         1900      2.77753      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0913111     0.273886    0.0518561   0.00390736   -0.0014004   0.00042333            0            0            0    0.0952185     0.272486    0.0522795
         2000      2.92922      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.103459     0.313961    0.0511698   0.00389159  -0.00140826  0.000387168            0            0            0     0.107351     0.312553     0.051557
         2100      3.08038      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0751476     0.224735    0.0535052   0.00386975  -0.00138638   0.00035568            0            0            0    0.0790173     0.223349    0.0538608
         2200      3.22996      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0837418     0.253801    0.0519393   0.00385666   -0.0013885   0.00034112            0            0            0    0.0875984     0.252412    0.0522804
         2300      3.38027      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0987062     0.289567    0.0504005   0.00386651  -0.00139539   0.00039552            0            0            0     0.102573     0.288171     0.050796
         2400      3.53148      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0942148     0.271136    0.0523391   0.00389677   -0.0013997  0.000435237            0            0            0    0.0981116     0.269737    0.0527744
         2500      3.68159      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0928052     0.269379    0.0532782   0.00387397  -0.00139875  0.000468557            0            0            0    0.0966792      0.26798    0.0537468
         2600       3.8329      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.106844     0.311229    0.0514212   0.00386376  -0.00140751  0.000529143            0            0            0     0.110708     0.309821    0.0519504
         2700      3.98558      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0957368     0.274441    0.0517278   0.00386356    -0.001411  0.000617715            0            0            0    0.0996004      0.27303    0.0523455
         2800      4.13793      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0979682     0.283392    0.0524121   0.00377914  -0.00137952  0.000646557            0            0            0     0.101747     0.282013    0.0530586
         2900       4.2904      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.102122     0.292559    0.0505458   0.00374034  -0.00137063  0.000660147            0            0            0     0.105862     0.291188    0.0512059
         3000      4.44352      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0942857     0.267057    0.0518468   0.00372111   -0.0013595  0.000682187            0            0            0    0.0980068     0.265697     0.052529
         3100      4.59537      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0916333     0.259333    0.0524959   0.00365176   -0.0013498  0.000686243            0            0            0    0.0952851     0.257983    0.0531821
         3200      4.74902      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0964716     0.273518    0.0516842   0.00361206  -0.00132043  0.000693023            0            0            0     0.100084     0.272197    0.0523773
         3300      4.90326      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0895864     0.254015    0.0512544   0.00355223  -0.00128777  0.000695217            0            0            0    0.0931386     0.252727    0.0519496
         3400      5.05769      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0863534       0.2424    0.0496195   0.00348199  -0.00125803   0.00070795            0            0            0    0.0898354     0.241142    0.0503274
         3500      5.20263      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0888212     0.249888    0.0482575   0.00345577  -0.00123567  0.000734508            0            0            0     0.092277     0.248652     0.048992
         3600      5.36057      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0902672     0.253352    0.0482578   0.00340534  -0.00121322  0.000762918            0            0            0    0.0936725     0.252139    0.0490207
         3700      5.51424      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0831541     0.228717    0.0491467    0.0033259  -0.00118316  0.000795131            0            0            0      0.08648     0.227533    0.0499419
         3800      5.66341      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0909468     0.253165    0.0486654   0.00333048  -0.00116343   0.00079473            0            0            0    0.0942773     0.252002    0.0494601
         3900      5.81347      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0841539     0.235204    0.0474925   0.00335283  -0.00115032  0.000760765            0            0            0    0.0875067     0.234054    0.0482532
         4000      5.97347      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0      0.08571     0.235533    0.0475445   0.00332331  -0.00115842   0.00073223            0            0            0    0.0890333     0.234375    0.0482767
         4100      6.13254      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.091806     0.251664    0.0458993   0.00329727  -0.00117472  0.000733859            0            0            0    0.0951033     0.250489    0.0466332
         4200      6.29531      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0901535     0.247463    0.0464565   0.00329061  -0.00117014  0.000754441            0            0            0    0.0934441     0.246293    0.0472109
         4300      6.45349      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0893539     0.245218    0.0457012   0.00326541  -0.00116674  0.000756295            0            0            0    0.0926193     0.244051    0.0464574
         4400      6.60821      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0898011     0.243834    0.0456241   0.00321542  -0.00114791  0.000753235            0            0            0    0.0930165     0.242686    0.0463774
         4500      6.76287      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0937539     0.257011    0.0443617   0.00319483  -0.00111362  0.000767628            0            0            0    0.0969487     0.255898    0.0451293
         4600      6.92589      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0887091     0.242464    0.0446986   0.00309985   -0.0010719  0.000779276            0            0            0    0.0918089     0.241392    0.0454778
         4700      7.08612      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0832307     0.223842    0.0445202   0.00304814  -0.00104345  0.000769234            0            0            0    0.0862788     0.222799    0.0452894
         4800      7.24963      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0886659     0.238789    0.0445133   0.00305459  -0.00103406  0.000749521            0            0            0    0.0917205     0.237755    0.0452629
         4900      7.40924      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0861339     0.230331    0.0447162    0.0030766  -0.00103686  0.000719355            0            0            0    0.0892105     0.229295    0.0454355
         5000      7.56731      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.082039     0.215235    0.0455382    0.0031447  -0.00106392  0.000681357            0            0            0    0.0851837     0.214171    0.0462195
         5100       7.7246      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0811741     0.212374    0.0458345   0.00318614  -0.00109743  0.000672106            0            0            0    0.0843603     0.211276    0.0465066
         5200      7.88604      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0845698     0.223367    0.0469325   0.00321056  -0.00110645  0.000655355            0            0            0    0.0877804      0.22226    0.0475879
         5300      8.04659      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0854571     0.226997    0.0465251   0.00322115   -0.0011016  0.000651816            0            0            0    0.0886782     0.225895    0.0471769
         5400      8.19708      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0822503     0.214832    0.0476261    0.0032755  -0.00112679  0.000624351            0            0            0    0.0855258     0.213705    0.0482505
         5500      8.35993      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0869684     0.227122    0.0480749   0.00336151  -0.00117972  0.000609612            0            0            0    0.0903299     0.225942    0.0486845
         5600      8.51728      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0884193     0.230008    0.0477689   0.00343739  -0.00123807  0.000618972            0            0            0    0.0918567     0.228769    0.0483879
         5700      8.68154      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0883593     0.227575    0.0484681    0.0034402  -0.00126801  0.000670861            0            0            0    0.0917995     0.226307    0.0491389
         5800      8.84487      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0910433     0.233547    0.0483625   0.00343663  -0.00125653  0.000721817            0            0            0    0.0944799      0.23229    0.0490843
         5900      9.00878      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0915277     0.235479    0.0479058   0.00337844  -0.00121907  0.000731421            0            0            0    0.0949062      0.23426    0.0486372
         6000      9.16692      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.092989     0.239141    0.0476011   0.00326595  -0.00117535  0.000717522            0            0            0    0.0962549     0.237966    0.0483186
         6100      9.33109      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0925594     0.237543    0.0480363   0.00317273  -0.00112634  0.000719058            0            0            0    0.0957321     0.236416    0.0487553
         6200       9.4959      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0     0.093393     0.238747    0.0478545   0.00310626  -0.00108001  0.000711201            0            0            0    0.0964993     0.237667    0.0485657
         6300      9.66111      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0952353     0.243631    0.0470737   0.00303897  -0.00104876   0.00071625            0            0            0    0.0982742     0.242582      0.04779
         6400      9.83093      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0927115     0.234925    0.0463322   0.00298932  -0.00103617  0.000736744            0            0            0    0.0957008     0.233888    0.0470689
         6500      9.99938      1.49872 -1.17961e-16 -5.32907e-15   -0.0818632            0            0            0    0.0914252     0.228395    0.0464886   0.00297534  -0.00105937  0.000758866            0            0            0    0.0944006     0.227335    0.0472475
